Unnamed: 0,file,y_true,y_pred,confidence,true_label,predicted_label,status
86,myrtus/IMG_3736-53.png,8,8,0.9999374,erica,myrtus,Correct
87,myrtus/IMG_3736-56.png,8,8,0.9997862,erica,myrtus,Correct
88,myrtus/IMG_3736-60.png,8,8,0.99991715,erica,myrtus,Correct
89,myrtus/IMG_3736-7.png,8,8,0.9996222,erica,myrtus,Correct
90,myrtus/IMG_3736-78.png,8,8,0.9998857,erica,myrtus,Correct
91,myrtus/IMG_3737-1.png,8,8,0.9998305,erica,myrtus,Correct
92,myrtus/IMG_3737-13.png,8,8,0.99977785,erica,myrtus,Correct
93,myrtus/IMG_3737-21.png,8,8,0.9999633,erica,myrtus,Correct
94,myrtus/IMG_3737-4.png,8,8,0.9998596,erica,myrtus,Correct
95,myrtus/IMG_3737-40.png,8,8,0.99993837,erica,myrtus,Correct
96,myrtus/IMG_3737-45.png,8,8,0.9998678,erica,myrtus,Correct
97,myrtus/IMG_3737-66.png,8,8,0.999876,erica,myrtus,Correct
98,myrtus/IMG_3737-73.png,8,8,0.99991584,erica,myrtus,Correct
99,myrtus/IMG_3738-102.png,8,8,0.99993217,erica,myrtus,Correct
100,myrtus/IMG_3738-110.png,8,8,0.9999428,erica,myrtus,Correct
101,myrtus/IMG_3738-111.png,8,8,0.9982095,erica,myrtus,Correct
102,myrtus/IMG_3738-115.png,8,8,0.9989506,erica,myrtus,Correct
103,myrtus/IMG_3738-116.png,8,8,0.9995235,erica,myrtus,Correct
104,myrtus/IMG_3738-134.png,8,8,0.99993277,erica,myrtus,Correct
105,myrtus/IMG_3738-142.png,8,8,0.9990484,erica,myrtus,Correct
106,myrtus/IMG_3738-144.png,8,8,0.999772,erica,myrtus,Correct
107,myrtus/IMG_3738-148.png,8,8,0.9994985,erica,myrtus,Correct
108,myrtus/IMG_3738-149.png,8,8,0.9997477,erica,myrtus,Correct
109,myrtus/IMG_3738-23.png,8,8,0.99989736,erica,myrtus,Correct
110,myrtus/IMG_3738-28.png,8,8,0.99957997,erica,myrtus,Correct
111,myrtus/IMG_3738-34.png,8,8,0.99990594,erica,myrtus,Correct
112,myrtus/IMG_3738-52.png,8,8,0.99966085,erica,myrtus,Correct
113,myrtus/IMG_3738-63.png,8,8,0.99993527,erica,myrtus,Correct
114,myrtus/IMG_3738-83.png,8,8,0.9998555,erica,myrtus,Correct
115,myrtus/IMG_3738-89.png,8,8,0.9999622,erica,myrtus,Correct
116,myrtus/IMG_3738-94.png,8,8,0.999962,erica,myrtus,Correct
117,myrtus/IMG_3741-24.png,8,8,0.99891686,erica,myrtus,Correct
118,myrtus/IMG_3741-28.png,8,8,0.99992263,erica,myrtus,Correct
119,myrtus/IMG_3741-47.png,8,8,0.9999194,erica,myrtus,Correct
120,myrtus/IMG_3741-67.png,8,8,0.9998895,erica,myrtus,Correct
121,myrtus/IMG_3742-1.png,8,8,0.99945956,erica,myrtus,Correct
122,myrtus/IMG_3742-11.png,8,8,0.9999293,erica,myrtus,Correct
123,myrtus/IMG_3742-13.png,8,8,0.99988246,erica,myrtus,Correct
124,myrtus/IMG_3742-24.png,8,8,0.99993014,erica,myrtus,Correct
125,myrtus/IMG_3742-32.png,8,8,0.9998927,erica,myrtus,Correct
126,myrtus/IMG_3742-50.png,8,8,0.99971014,erica,myrtus,Correct
127,myrtus/IMG_3742-9.png,8,8,0.9999223,erica,myrtus,Correct
128,myrtus/IMG_3744-17.png,8,8,0.9999372,erica,myrtus,Correct
129,myrtus/IMG_3744-51.png,8,8,0.99994504,erica,myrtus,Correct
130,myrtus/IMG_3744-62.png,8,8,0.9997142,erica,myrtus,Correct
131,myrtus/Myr.M.comX400wF(1095)(1091)A-16.png,8,8,0.99984884,erica,myrtus,Correct
132,myrtus/Myr.M.comX400wF(1095)(1091)A-30.png,8,8,0.9999584,erica,myrtus,Correct
133,myrtus/Myr.M.comX400wF(1095)(1091)A-56.png,8,8,0.99991024,erica,myrtus,Correct
134,myrtus/Myr.M.comX400wF(1095)(1091)A-57.png,8,8,0.99995124,erica,myrtus,Correct
135,myrtus/Myr.M.comX400wF(1095)(1091)A-63.png,8,8,0.99988294,erica,myrtus,Correct
136,myrtus/Myr.M.comX400wF(1095)(1091)A-69.png,8,8,0.9999068,erica,myrtus,Correct
137,myrtus/Myr.M.comX400wF(1097)(1090)C-1.png,8,8,0.9996773,erica,myrtus,Correct
138,myrtus/Myr.M.comX400wF(1097)(1090)C-12.png,8,8,0.9999068,erica,myrtus,Correct
139,myrtus/Myr.M.comX400wF(1097)(1090)C-20.png,8,8,0.9998734,erica,myrtus,Correct
140,myrtus/Myr.M.comX400wF(1097)(1090)C-22.png,8,8,0.99983084,erica,myrtus,Correct
141,myrtus/Myr.M.comX400wF(1097)(1090)C-34.png,8,8,0.99989545,erica,myrtus,Correct
142,myrtus/Myr.M.comX400wF(1097)(1090)C-48.png,8,8,0.9999273,erica,myrtus,Correct
143,myrtus/Myr.M.comX400wF(1097)(1090)C-50.png,8,8,0.9998889,erica,myrtus,Correct
144,myrtus/Myr.M.comX400wF(1097)(1090)C-60.png,8,8,0.999894,erica,myrtus,Correct
145,myrtus/Myr.M.comX400wF(1097)(1090)C-84.png,8,8,0.99991703,erica,myrtus,Correct
146,myrtus/Myr.M.comX400wF(1097)(1090)C-89.png,8,8,0.9999126,erica,myrtus,Correct
147,origanum/Lam.O.micX400wF(885)(0)B-7.png,10,10,0.9999043,eucalyptus,origanum,Correct
148,origanum/Lam.O.micX400wF(886)(0)C-2.png,10,10,0.99994636,eucalyptus,origanum,Correct
149,origanum/Lam.O.micX400wF(886)(0)C-27.png,10,10,0.99981385,eucalyptus,origanum,Correct
150,origanum/Lam.O.micX400wF(889)(0)F-10.png,10,10,0.99994767,eucalyptus,origanum,Correct
151,origanum/Lam.O.micX400wF(889)(0)F-39.png,10,10,0.9998919,eucalyptus,origanum,Correct
152,oxalis/Oxa.O.pes.cX400wF(1733)(0)A-20.png,11,11,0.9998573,ferula,oxalis,Correct
153,oxalis/Oxa.O.pes.cX400wF(1734)(0)B-1.png,11,11,0.9997906,ferula,oxalis,Correct
154,oxalis/Oxa.O.pes.cX400wF(1734)(0)B-10.png,11,11,0.9998342,ferula,oxalis,Correct
155,oxalis/Oxa.O.pes.cX400wF(1735)(0)C-2.png,11,11,0.99986804,ferula,oxalis,Correct
156,oxalis/Oxa.O.pes.cX400wF(1735)(0)C-8.png,11,11,0.99982625,ferula,oxalis,Correct
157,oxalis/Oxa.O.pes.cX400wF(1736)(0)D-9.png,11,11,0.99990916,ferula,oxalis,Correct
158,oxalis/Oxa.O.pes.cX400wF(1738)(0)F-11.png,11,11,0.9997428,ferula,oxalis,Correct
159,oxalis/Oxa.O.pes.cX400wF(1738)(0)F-15.png,11,11,0.9999082,ferula,oxalis,Correct
160,oxalis/Oxa.O.pes.cX400wF(1739)(0)G-3.png,11,11,0.99515116,ferula,oxalis,Correct
161,oxalis/Oxa.O.pes.cX400wF(1742)(1741)J-12.png,11,11,0.9999101,ferula,oxalis,Correct
162,oxalis/Oxa.O.pes.cX400wF(1742)(1741)J-13.png,11,11,0.9998926,ferula,oxalis,Correct
163,oxalis/Oxa.O.pes.cX400wF(1742)(1741)J-2.png,11,11,0.99985754,ferula,oxalis,Correct
164,oxalis/Oxa.O.pes.cX400wF(1742)(1741)J-9.png,11,11,0.9998129,ferula,oxalis,Correct
165,oxalis/Oxa.O.pes.cX400wF(1743)(0)K-6.png,11,11,0.99985886,ferula,oxalis,Correct
166,pinus/Pin.P.brutX400wF(3172)(0)B-3.png,12,12,0.9998858,myrtus,pinus,Correct
167,pinus/Pin.P.brutX400wF(3174)(0)D-1.png,12,12,0.99980766,myrtus,pinus,Correct
168,pinus/Pin.P.brutX400wF(3175)(0)E-2.png,12,12,0.99988544,myrtus,pinus,Correct
169,salvia/Lam.S.triX400wF(2188)(0)A-2.png,14,14,0.9998735,olea,salvia,Correct
170,salvia/Lam.S.triX400wF(2189)(0)B-63.png,14,14,0.9998549,olea,salvia,Correct
171,salvia/Lam.S.triX400wF(2190)(0)C-11.png,14,14,0.999987,olea,salvia,Correct
172,salvia/Lam.S.triX400wF(2191)(0)D-32.png,14,14,0.99995255,olea,salvia,Correct
173,salvia/Lam.S.triX400wF(2191)(0)D-33.png,14,14,0.99983275,olea,salvia,Correct
174,salvia/Lam.S.triX400wF(2192)(0)E-2.png,14,14,0.9999684,olea,salvia,Correct
175,salvia/Lam.S.triX400wF(2193)(0)F-20.png,14,14,0.99991524,olea,salvia,Correct
176,salvia/Lam.S.triX400wF(2193)(0)F-8.png,14,14,0.99992657,olea,salvia,Correct
177,satureja/Lam.S.thyX400wF(941)(937)A-2.png,15,15,0.99989295,origanum,satureja,Correct
178,satureja/Lam.S.thyX400wF(943)(990)C-9.png,15,15,0.9998153,origanum,satureja,Correct
179,satureja/Lam.S.thyX400wF(944)(940)E-7.png,15,15,0.99991226,origanum,satureja,Correct
180,satureja/Lam.S.thyX400wF(946)(0)G-2.png,15,15,0.9997353,origanum,satureja,Correct
181,thymbra/Lam.T.capX400wF(1029)(0)A-11.png,17,17,0.9997403,oxalis,thymbra,Correct
182,thymbra/Lam.T.capX400wF(1029)(0)A-13.png,17,17,0.9998118,oxalis,thymbra,Correct
183,thymbra/Lam.T.capX400wF(1029)(0)A-3.png,17,17,0.99968374,oxalis,thymbra,Correct
184,thymbra/Lam.T.capX400wF(1030)(0)B-4.png,17,17,0.99992156,oxalis,thymbra,Correct
185,thymbra/Lam.T.capX400wF(1032)(0)D-9.png,17,17,0.9999722,oxalis,thymbra,Correct
186,thymbra/Lam.T.capX400wF(1033)(0)E-4.png,17,17,0.99988735,oxalis,thymbra,Correct
187,thymbra/x40 f (3)-6.png,17,17,0.9971877,oxalis,thymbra,Correct
188,thymbra/x40 f (4)-18.png,17,17,0.99979836,oxalis,thymbra,Correct
189,thymbra/x40 f (5)-12.png,17,17,0.9998889,oxalis,thymbra,Correct
190,vitis/Vit.V.viniX400wF(4981)(0)D-27.png,19,19,0.9999149,pinus,vitis,Correct
191,vitis/Vit.V.viniX400wF(4981)(0)D-32.png,19,19,0.9998217,pinus,vitis,Correct
0,asphodelus/Asp.A.ramX400wF(1984)(0)A-3.png,0,0,0.99839777,asphodelus,asphodelus,Correct
1,asphodelus/Asp.A.ramX400wF(1988)(0)E-1.png,0,0,0.9981001,asphodelus,asphodelus,Correct
2,asphodelus/Asp.A.ramX400wF(1989)(0)F-5.png,0,0,0.9960885,asphodelus,asphodelus,Correct
3,asphodelus/Asp.A.ramX400wF(1990)(0)G-5.png,0,0,0.9938724,asphodelus,asphodelus,Correct
4,calicotome/Fab.C.vilX400wF(2017)(0)B-14.png,1,1,0.99756205,calicotome,calicotome,Correct
5,calicotome/Fab.C.vilX400wF(2017)(0)B-17.png,1,1,0.9991304,calicotome,calicotome,Correct
6,calicotome/Fab.C.vilX400wF(2019)(0)D-109.png,1,1,0.99837434,calicotome,calicotome,Correct
7,calicotome/Fab.C.vilX400wF(2019)(0)D-114.png,1,1,0.9980806,calicotome,calicotome,Correct
8,calicotome/Fab.C.vilX400wF(2019)(0)D-20.png,1,1,0.99682367,calicotome,calicotome,Correct
9,calicotome/Fab.C.vilX400wF(2019)(0)D-28.png,1,1,0.9978514,calicotome,calicotome,Correct
10,calicotome/Fab.C.vilX400wF(2019)(0)D-36.png,1,1,0.99925977,calicotome,calicotome,Correct
11,calicotome/Fab.C.vilX400wF(2019)(0)D-37.png,1,1,0.99875546,calicotome,calicotome,Correct
12,calicotome/Fab.C.vilX400wF(2019)(0)D-45.png,1,1,0.99830234,calicotome,calicotome,Correct
13,calicotome/Fab.C.vilX400wF(2019)(0)D-5.png,1,1,0.9984675,calicotome,calicotome,Correct
14,calicotome/Fab.C.vilX400wF(2019)(0)D-58.png,1,1,0.997695,calicotome,calicotome,Correct
15,calicotome/Fab.C.vilX400wF(2019)(0)D-6.png,1,1,0.99924743,calicotome,calicotome,Correct
16,calicotome/Fab.C.vilX400wF(2019)(0)D-65.png,1,1,0.9981949,calicotome,calicotome,Correct
17,calicotome/Fab.C.vilX400wF(2019)(0)D-69.png,1,1,0.9978981,calicotome,calicotome,Correct
18,calicotome/Fab.C.vilX400wF(2019)(0)D-80.png,1,1,0.9984124,calicotome,calicotome,Correct
19,calicotome/Fab.C.vilX400wF(2019)(0)D-89.png,1,1,0.998346,calicotome,calicotome,Correct
20,calicotome/Fab.C.vilX400wF(2019)(0)D-9.png,1,1,0.99716187,calicotome,calicotome,Correct
21,calicotome/Fab.C.vilX400wF(2020)(0)E-11.png,1,1,0.99798465,calicotome,calicotome,Correct
22,calicotome/Fab.C.vilX400wF(2020)(0)E-27.png,1,1,0.9986971,calicotome,calicotome,Correct
23,calicotome/Fab.C.vilX400wF(2020)(0)E-4.png,1,1,0.9974734,calicotome,calicotome,Correct
24,calicotome/Fab.C.vilX400wF(2020)(0)E-46.png,1,1,0.9976405,calicotome,calicotome,Correct
25,calicotome/Fab.C.vilX400wF(2020)(0)E-49.png,1,1,0.9978683,calicotome,calicotome,Correct
26,calicotome/Fab.C.vilX400wF(2020)(0)E-50.png,1,1,0.9987581,calicotome,calicotome,Correct
27,calicotome/Fab.C.vilX400wF(2020)(0)E-51.png,1,1,0.9978927,calicotome,calicotome,Correct
28,calicotome/Fab.C.vilX400wF(2020)(0)E-52.png,1,1,0.9973001,calicotome,calicotome,Correct
29,calicotome/Fab.C.vilX400wF(2020)(0)E-56.png,1,1,0.99851984,calicotome,calicotome,Correct
30,calicotome/Fab.C.vilX400wF(2020)(0)E-64.png,1,1,0.9993436,calicotome,calicotome,Correct
31,calicotome/Fab.C.vilX400wF(2020)(0)E-74.png,1,1,0.9894322,calicotome,calicotome,Correct
32,calicotome/Fab.C.vilX400wF(2020)(0)E-95.png,1,1,0.99760985,calicotome,calicotome,Correct
33,ceratonia/Fab.C.silX400wF(475)(0)A-15.png,3,3,0.9988287,castanea,ceratonia,Correct
34,erica/Eri.E.maniX400wF(5356)(0)B-12.png,5,5,0.9982015,ceratonia,erica,Correct
35,erica/Eri.E.maniX400wF(5356)(0)B-15.png,5,5,0.998181,ceratonia,erica,Correct
36,erica/Eri.E.maniX400wF(5356)(0)B-6.png,5,5,0.99828076,ceratonia,erica,Correct
37,erica/Eri.E.maniX400wF(5357)(0)C-3.png,5,5,0.9983353,ceratonia,erica,Correct
38,erica/Eri.E.maniX400wF(5358)(0)D-13.png,5,5,0.9981547,ceratonia,erica,Correct
39,erica/Eri.E.maniX400wF(5358)(0)D-17.png,5,5,0.995939,ceratonia,erica,Correct
40,erica/Eri.E.maniX400wF(5359)(0)E-10.png,5,5,0.9985071,ceratonia,erica,Correct
41,erica/Eri.E.maniX400wF(5359)(0)E-25.png,5,5,0.9990189,ceratonia,erica,Correct
42,erica/Eri.E.maniX400wF(5359)(0)E-5.png,5,5,0.9983406,ceratonia,erica,Correct
43,erica/Eri.E.maniX400wF(5359)(0)E-7.png,5,5,0.9979983,ceratonia,erica,Correct
44,erica/Eri.E.maniX400wF(5360)(0)F-29.png,5,5,0.9988047,ceratonia,erica,Correct
45,erica/Eri.E.maniX400wF(5361)(0)G-9.png,5,5,0.9970912,ceratonia,erica,Correct
46,erica/Eri.E.maniX400wF(5362)(0)H-12.png,5,5,0.9975854,ceratonia,erica,Correct
47,erica/Eri.E.maniX400wF(5362)(0)H-15.png,5,5,0.9973864,ceratonia,erica,Correct
48,erica/Eri.E.maniX400wF(5362)(0)H-4.png,5,5,0.9979526,ceratonia,erica,Correct
49,erica/Eri.E.maniX400wF(5363)(0)I-14.png,5,5,0.9986035,ceratonia,erica,Correct
50,erica/Eri.E.maniX400wF(5363)(0)I-17.png,5,5,0.99835676,ceratonia,erica,Correct
51,erica/Eri.E.maniX400wF(5363)(0)I-5.png,5,5,0.9971199,ceratonia,erica,Correct
52,eucalyptus/Myr.E.camaX400wF(1866)(0)A-3.png,6,6,0.9993819,ebenus,eucalyptus,Correct
53,eucalyptus/Myr.E.camaX400wF(1868)(0)C-1.png,6,6,0.99521303,ebenus,eucalyptus,Correct
54,eucalyptus/Myr.E.camaX400wF(1868)(0)C-12.png,6,6,0.998324,ebenus,eucalyptus,Correct
55,eucalyptus/Myr.E.camaX400wF(1868)(0)C-9.png,6,6,0.9995096,ebenus,eucalyptus,Correct
56,eucalyptus/Myr.E.camaX400wF(1869)(0)D-3.png,6,6,0.9985298,ebenus,eucalyptus,Correct
57,eucalyptus/Myr.E.camaX400wF(1870)(0)E-10.png,6,6,0.9975914,ebenus,eucalyptus,Correct
58,eucalyptus/Myr.E.camaX400wF(1870)(0)E-5.png,6,6,0.99869746,ebenus,eucalyptus,Correct
59,eucalyptus/Myr.E.camaX400wF(1871)(0)F-3.png,6,6,0.9991887,ebenus,eucalyptus,Correct
60,eucalyptus/Myr.E.camaX400wF(2962)(0)H-1.png,6,6,0.9992212,ebenus,eucalyptus,Correct
61,eucalyptus/Myr.E.camaX400wF(2962)(0)H-11.png,6,6,0.99923813,ebenus,eucalyptus,Correct
62,eucalyptus/Myr.E.camaX400wF(2962)(0)H-7.png,6,6,0.99916804,ebenus,eucalyptus,Correct
63,eucalyptus/Myr.E.camaX400wF(2963)(0)I-14.png,6,6,0.99897206,ebenus,eucalyptus,Correct
64,eucalyptus/Myr.E.camaX400wF(2964)(0)J-19.png,6,6,0.9990395,ebenus,eucalyptus,Correct
65,eucalyptus/Myr.E.camaX400wF(2964)(0)J-31.png,6,6,0.99967885,ebenus,eucalyptus,Correct
66,eucalyptus/Myr.E.camaX400wF(2964)(0)J-5.png,6,6,0.9990866,ebenus,eucalyptus,Correct
67,eucalyptus/Myr.E.camaX400wF(2965)(0)K-10.png,6,6,0.99946636,ebenus,eucalyptus,Correct
68,ferula/Api.F.comX400wF(2137)(0)C-3.png,7,7,0.9989973,erica,ferula,Correct
69,myrtus/IMG_3734-100.png,8,8,0.99820006,eucalyptus,myrtus,Correct
70,myrtus/IMG_3734-102.png,8,8,0.9988355,eucalyptus,myrtus,Correct
71,myrtus/IMG_3734-113.png,8,8,0.9993123,eucalyptus,myrtus,Correct
72,myrtus/IMG_3734-120.png,8,8,0.99807584,eucalyptus,myrtus,Correct
73,myrtus/IMG_3734-122.png,8,8,0.99875045,eucalyptus,myrtus,Correct
74,myrtus/IMG_3734-135.png,8,8,0.9989955,eucalyptus,myrtus,Correct
75,myrtus/IMG_3734-65.png,8,8,0.99908173,eucalyptus,myrtus,Correct
76,myrtus/IMG_3734-79.png,8,8,0.9989613,eucalyptus,myrtus,Correct
77,myrtus/IMG_3734-81.png,8,8,0.9990048,eucalyptus,myrtus,Correct
78,myrtus/IMG_3734-85.png,8,8,0.998892,eucalyptus,myrtus,Correct
