,file,y_true,y_pred,confidence,true_label,predicted_label,status
86,myrtus/IMG_3736-53.png,8,8,0.9999374,myrtus,myrtus,Correct
87,myrtus/IMG_3736-56.png,8,8,0.9997862,myrtus,myrtus,Correct
88,myrtus/IMG_3736-60.png,8,8,0.99991715,myrtus,myrtus,Correct
89,myrtus/IMG_3736-7.png,8,8,0.9996222,myrtus,myrtus,Correct
90,myrtus/IMG_3736-78.png,8,8,0.9998857,myrtus,myrtus,Correct
91,myrtus/IMG_3737-1.png,8,8,0.9998305,myrtus,myrtus,Correct
92,myrtus/IMG_3737-13.png,8,8,0.99977785,myrtus,myrtus,Correct
93,myrtus/IMG_3737-21.png,8,8,0.9999633,myrtus,myrtus,Correct
94,myrtus/IMG_3737-4.png,8,8,0.9998596,myrtus,myrtus,Correct
95,myrtus/IMG_3737-40.png,8,8,0.99993837,myrtus,myrtus,Correct
96,myrtus/IMG_3737-45.png,8,8,0.9998678,myrtus,myrtus,Correct
97,myrtus/IMG_3737-66.png,8,8,0.999876,myrtus,myrtus,Correct
98,myrtus/IMG_3737-73.png,8,8,0.99991584,myrtus,myrtus,Correct
99,myrtus/IMG_3738-102.png,8,8,0.99993217,myrtus,myrtus,Correct
100,myrtus/IMG_3738-110.png,8,8,0.9999428,myrtus,myrtus,Correct
101,myrtus/IMG_3738-111.png,8,8,0.9982095,myrtus,myrtus,Correct
102,myrtus/IMG_3738-115.png,8,8,0.9989506,myrtus,myrtus,Correct
103,myrtus/IMG_3738-116.png,8,8,0.9995235,myrtus,myrtus,Correct
104,myrtus/IMG_3738-134.png,8,8,0.99993277,myrtus,myrtus,Correct
105,myrtus/IMG_3738-142.png,8,8,0.9990484,myrtus,myrtus,Correct
106,myrtus/IMG_3738-144.png,8,8,0.999772,myrtus,myrtus,Correct
107,myrtus/IMG_3738-148.png,8,8,0.9994985,myrtus,myrtus,Correct
108,myrtus/IMG_3738-149.png,8,8,0.9997477,myrtus,myrtus,Correct
109,myrtus/IMG_3738-23.png,8,8,0.99989736,myrtus,myrtus,Correct
110,myrtus/IMG_3738-28.png,8,8,0.99957997,myrtus,myrtus,Correct
111,myrtus/IMG_3738-34.png,8,8,0.99990594,myrtus,myrtus,Correct
112,myrtus/IMG_3738-52.png,8,8,0.99966085,myrtus,myrtus,Correct
113,myrtus/IMG_3738-63.png,8,8,0.99993527,myrtus,myrtus,Correct
114,myrtus/IMG_3738-83.png,8,8,0.9998555,myrtus,myrtus,Correct
115,myrtus/IMG_3738-89.png,8,8,0.9999622,myrtus,myrtus,Correct
116,myrtus/IMG_3738-94.png,8,8,0.999962,myrtus,myrtus,Correct
117,myrtus/IMG_3741-24.png,8,8,0.99891686,myrtus,myrtus,Correct
118,myrtus/IMG_3741-28.png,8,8,0.99992263,myrtus,myrtus,Correct
119,myrtus/IMG_3741-47.png,8,8,0.9999194,myrtus,myrtus,Correct
120,myrtus/IMG_3741-67.png,8,8,0.9998895,myrtus,myrtus,Correct
121,myrtus/IMG_3742-1.png,8,8,0.99945956,myrtus,myrtus,Correct
122,myrtus/IMG_3742-11.png,8,8,0.9999293,myrtus,myrtus,Correct
123,myrtus/IMG_3742-13.png,8,8,0.99988246,myrtus,myrtus,Correct
124,myrtus/IMG_3742-24.png,8,8,0.99993014,myrtus,myrtus,Correct
125,myrtus/IMG_3742-32.png,8,8,0.9998927,myrtus,myrtus,Correct
126,myrtus/IMG_3742-50.png,8,8,0.99971014,myrtus,myrtus,Correct
127,myrtus/IMG_3742-9.png,8,8,0.9999223,myrtus,myrtus,Correct
128,myrtus/IMG_3744-17.png,8,8,0.9999372,myrtus,myrtus,Correct
129,myrtus/IMG_3744-51.png,8,8,0.99994504,myrtus,myrtus,Correct
130,myrtus/IMG_3744-62.png,8,8,0.9997142,myrtus,myrtus,Correct
131,myrtus/Myr.M.comX400wF(1095)(1091)A-16.png,8,8,0.99984884,myrtus,myrtus,Correct
132,myrtus/Myr.M.comX400wF(1095)(1091)A-30.png,8,8,0.9999584,myrtus,myrtus,Correct
133,myrtus/Myr.M.comX400wF(1095)(1091)A-56.png,8,8,0.99991024,myrtus,myrtus,Correct
134,myrtus/Myr.M.comX400wF(1095)(1091)A-57.png,8,8,0.99995124,myrtus,myrtus,Correct
135,myrtus/Myr.M.comX400wF(1095)(1091)A-63.png,8,8,0.99988294,myrtus,myrtus,Correct
136,myrtus/Myr.M.comX400wF(1095)(1091)A-69.png,8,8,0.9999068,myrtus,myrtus,Correct
137,myrtus/Myr.M.comX400wF(1097)(1090)C-1.png,8,8,0.9996773,myrtus,myrtus,Correct
138,myrtus/Myr.M.comX400wF(1097)(1090)C-12.png,8,8,0.9999068,myrtus,myrtus,Correct
139,myrtus/Myr.M.comX400wF(1097)(1090)C-20.png,8,8,0.9998734,myrtus,myrtus,Correct
140,myrtus/Myr.M.comX400wF(1097)(1090)C-22.png,8,8,0.99983084,myrtus,myrtus,Correct
141,myrtus/Myr.M.comX400wF(1097)(1090)C-34.png,8,8,0.99989545,myrtus,myrtus,Correct
142,myrtus/Myr.M.comX400wF(1097)(1090)C-48.png,8,8,0.9999273,myrtus,myrtus,Correct
143,myrtus/Myr.M.comX400wF(1097)(1090)C-50.png,8,8,0.9998889,myrtus,myrtus,Correct
144,myrtus/Myr.M.comX400wF(1097)(1090)C-60.png,8,8,0.999894,myrtus,myrtus,Correct
145,myrtus/Myr.M.comX400wF(1097)(1090)C-84.png,8,8,0.99991703,myrtus,myrtus,Correct
146,myrtus/Myr.M.comX400wF(1097)(1090)C-89.png,8,8,0.9999126,myrtus,myrtus,Correct
147,origanum/Lam.O.micX400wF(885)(0)B-7.png,10,10,0.9999043,origanum,origanum,Correct
148,origanum/Lam.O.micX400wF(886)(0)C-2.png,10,10,0.99994636,origanum,origanum,Correct
149,origanum/Lam.O.micX400wF(886)(0)C-27.png,10,10,0.99981385,origanum,origanum,Correct
150,origanum/Lam.O.micX400wF(889)(0)F-10.png,10,10,0.99994767,origanum,origanum,Correct
151,origanum/Lam.O.micX400wF(889)(0)F-39.png,10,10,0.9998919,origanum,origanum,Correct
152,oxalis/Oxa.O.pes.cX400wF(1733)(0)A-20.png,11,11,0.9998573,oxalis,oxalis,Correct
153,oxalis/Oxa.O.pes.cX400wF(1734)(0)B-1.png,11,11,0.9997906,oxalis,oxalis,Correct
154,oxalis/Oxa.O.pes.cX400wF(1734)(0)B-10.png,11,11,0.9998342,oxalis,oxalis,Correct
155,oxalis/Oxa.O.pes.cX400wF(1735)(0)C-2.png,11,11,0.99986804,oxalis,oxalis,Correct
156,oxalis/Oxa.O.pes.cX400wF(1735)(0)C-8.png,11,11,0.99982625,oxalis,oxalis,Correct
157,oxalis/Oxa.O.pes.cX400wF(1736)(0)D-9.png,11,11,0.99990916,oxalis,oxalis,Correct
158,oxalis/Oxa.O.pes.cX400wF(1738)(0)F-11.png,11,11,0.9997428,oxalis,oxalis,Correct
159,oxalis/Oxa.O.pes.cX400wF(1738)(0)F-15.png,11,11,0.9999082,oxalis,oxalis,Correct
160,oxalis/Oxa.O.pes.cX400wF(1739)(0)G-3.png,11,11,0.99515116,oxalis,oxalis,Correct
161,oxalis/Oxa.O.pes.cX400wF(1742)(1741)J-12.png,11,11,0.9999101,oxalis,oxalis,Correct
162,oxalis/Oxa.O.pes.cX400wF(1742)(1741)J-13.png,11,11,0.9998926,oxalis,oxalis,Correct
163,oxalis/Oxa.O.pes.cX400wF(1742)(1741)J-2.png,11,11,0.99985754,oxalis,oxalis,Correct
164,oxalis/Oxa.O.pes.cX400wF(1742)(1741)J-9.png,11,11,0.9998129,oxalis,oxalis,Correct
165,oxalis/Oxa.O.pes.cX400wF(1743)(0)K-6.png,11,11,0.99985886,oxalis,oxalis,Correct
166,pinus/Pin.P.brutX400wF(3172)(0)B-3.png,12,12,0.9998858,pinus,pinus,Correct
167,pinus/Pin.P.brutX400wF(3174)(0)D-1.png,12,12,0.99980766,pinus,pinus,Correct
168,pinus/Pin.P.brutX400wF(3175)(0)E-2.png,12,12,0.99988544,pinus,pinus,Correct
169,salvia/Lam.S.triX400wF(2188)(0)A-2.png,14,14,0.9998735,salvia,salvia,Correct
170,salvia/Lam.S.triX400wF(2189)(0)B-63.png,14,14,0.9998549,salvia,salvia,Correct
171,salvia/Lam.S.triX400wF(2190)(0)C-11.png,14,14,0.999987,salvia,salvia,Correct
172,salvia/Lam.S.triX400wF(2191)(0)D-32.png,14,14,0.99995255,salvia,salvia,Correct
173,salvia/Lam.S.triX400wF(2191)(0)D-33.png,14,14,0.99983275,salvia,salvia,Correct
174,salvia/Lam.S.triX400wF(2192)(0)E-2.png,14,14,0.9999684,salvia,salvia,Correct
175,salvia/Lam.S.triX400wF(2193)(0)F-20.png,14,14,0.99991524,salvia,salvia,Correct
176,salvia/Lam.S.triX400wF(2193)(0)F-8.png,14,14,0.99992657,salvia,salvia,Correct
177,satureja/Lam.S.thyX400wF(941)(937)A-2.png,15,15,0.99989295,satureja,satureja,Correct
178,satureja/Lam.S.thyX400wF(943)(990)C-9.png,15,15,0.9998153,satureja,satureja,Correct
179,satureja/Lam.S.thyX400wF(944)(940)E-7.png,15,15,0.99991226,satureja,satureja,Correct
180,satureja/Lam.S.thyX400wF(946)(0)G-2.png,15,15,0.9997353,satureja,satureja,Correct
181,thymbra/Lam.T.capX400wF(1029)(0)A-11.png,17,17,0.9997403,thymbra,thymbra,Correct
182,thymbra/Lam.T.capX400wF(1029)(0)A-13.png,17,17,0.9998118,thymbra,thymbra,Correct
183,thymbra/Lam.T.capX400wF(1029)(0)A-3.png,17,17,0.99968374,thymbra,thymbra,Correct
184,thymbra/Lam.T.capX400wF(1030)(0)B-4.png,17,17,0.99992156,thymbra,thymbra,Correct
185,thymbra/Lam.T.capX400wF(1032)(0)D-9.png,17,17,0.9999722,thymbra,thymbra,Correct
186,thymbra/Lam.T.capX400wF(1033)(0)E-4.png,17,17,0.99988735,thymbra,thymbra,Correct
187,thymbra/x40 f (3)-6.png,17,17,0.9971877,thymbra,thymbra,Correct
188,thymbra/x40 f (4)-18.png,17,17,0.99979836,thymbra,thymbra,Correct
189,thymbra/x40 f (5)-12.png,17,17,0.9998889,thymbra,thymbra,Correct
190,vitis/Vit.V.viniX400wF(4981)(0)D-27.png,19,19,0.9999149,vitis,vitis,Correct
191,vitis/Vit.V.viniX400wF(4981)(0)D-32.png,19,19,0.9998217,vitis,vitis,Correct
