,file,y_true,y_pred,confidence,true_label,predicted_label,status
45,olea/Ole.O.euroX400wF(4261)(0)A-47.png,9,9,0.99933976,olea,olea,Correct
46,olea/Ole.O.euroX400wF(4262)(0)B-23.png,9,9,0.9995146,olea,olea,Correct
47,olea/Ole.O.euroX400wF(4262)(0)B-31.png,9,9,0.99983585,olea,olea,Correct
48,olea/Ole.O.euroX400wF(4263)(0)C-102.png,9,9,0.99622345,olea,olea,Correct
49,olea/Ole.O.euroX400wF(4263)(0)C-104.png,9,9,0.9979208,olea,olea,Correct
50,olea/Ole.O.euroX400wF(4263)(0)C-107.png,9,9,0.99699175,olea,olea,Correct
51,olea/Ole.O.euroX400wF(4263)(0)C-123.png,9,9,0.9996995,olea,olea,Correct
52,olea/Ole.O.euroX400wF(4263)(0)C-126.png,9,9,0.99929166,olea,olea,Correct
53,olea/Ole.O.euroX400wF(4263)(0)C-128.png,9,9,0.9875279,olea,olea,Correct
54,olea/Ole.O.euroX400wF(4263)(0)C-132.png,9,9,0.9974148,olea,olea,Correct
55,olea/Ole.O.euroX400wF(4263)(0)C-135.png,9,9,0.5430151,olea,olea,Correct
56,olea/Ole.O.euroX400wF(4263)(0)C-143.png,9,9,0.98806506,olea,olea,Correct
57,olea/Ole.O.euroX400wF(4263)(0)C-147.png,9,9,0.98456085,olea,olea,Correct
58,olea/Ole.O.euroX400wF(4263)(0)C-165.png,9,9,0.9999368,olea,olea,Correct
59,olea/Ole.O.euroX400wF(4263)(0)C-172.png,9,9,0.9916957,olea,olea,Correct
60,olea/Ole.O.euroX400wF(4263)(0)C-178.png,9,9,0.9996487,olea,olea,Correct
61,olea/Ole.O.euroX400wF(4263)(0)C-196.png,9,9,0.99974114,olea,olea,Correct
62,olea/Ole.O.euroX400wF(4263)(0)C-2.png,9,9,0.9993611,olea,olea,Correct
63,olea/Ole.O.euroX400wF(4263)(0)C-29.png,9,9,0.9998597,olea,olea,Correct
64,olea/Ole.O.euroX400wF(4263)(0)C-47.png,9,9,0.9998654,olea,olea,Correct
65,olea/Ole.O.euroX400wF(4263)(0)C-70.png,9,9,0.9991786,olea,olea,Correct
66,olea/Ole.O.euroX400wF(4263)(0)C-8.png,9,9,0.9998636,olea,olea,Correct
67,olea/Ole.O.euroX400wF(4263)(0)C-86.png,9,9,0.9969861,olea,olea,Correct
68,olea/Ole.O.euroX400wF(4264)(0)D-118.png,9,9,0.9991273,olea,olea,Correct
69,olea/Ole.O.euroX400wF(4264)(0)D-131.png,9,9,0.9997278,olea,olea,Correct
70,olea/Ole.O.euroX400wF(4264)(0)D-136.png,9,9,0.9997973,olea,olea,Correct
71,olea/Ole.O.euroX400wF(4264)(0)D-137.png,9,9,0.9990746,olea,olea,Correct
72,olea/Ole.O.euroX400wF(4264)(0)D-159.png,9,9,0.99982893,olea,olea,Correct
73,olea/Ole.O.euroX400wF(4264)(0)D-16.png,9,9,0.998648,olea,olea,Correct
74,olea/Ole.O.euroX400wF(4264)(0)D-24.png,9,9,0.9996977,olea,olea,Correct
75,olea/Ole.O.euroX400wF(4264)(0)D-36.png,9,9,0.9953294,olea,olea,Correct
76,olea/Ole.O.euroX400wF(4264)(0)D-44.png,9,9,0.99913955,olea,olea,Correct
77,olea/Ole.O.euroX400wF(4264)(0)D-6.png,9,9,0.99944323,olea,olea,Correct
78,olea/Ole.O.euroX400wF(4264)(0)D-62.png,9,9,0.9994041,olea,olea,Correct
79,olea/Ole.O.euroX400wF(4264)(0)D-85.png,9,9,0.9997942,olea,olea,Correct
80,olea/Ole.O.euroX400wF(4264)(0)D-96.png,9,9,0.9998977,olea,olea,Correct
81,olea/Ole.O.euroX400wF(4265)(0)E-111.png,9,9,0.99943715,olea,olea,Correct
82,olea/Ole.O.euroX400wF(4265)(0)E-125.png,9,9,0.99910945,olea,olea,Correct
83,olea/Ole.O.euroX400wF(4265)(0)E-144.png,9,9,0.99978954,olea,olea,Correct
84,olea/Ole.O.euroX400wF(4265)(0)E-161.png,9,9,0.99954766,olea,olea,Correct
85,olea/Ole.O.euroX400wF(4265)(0)E-172.png,9,9,0.9998838,olea,olea,Correct
86,olea/Ole.O.euroX400wF(4265)(0)E-173.png,9,9,0.9997155,olea,olea,Correct
87,olea/Ole.O.euroX400wF(4265)(0)E-175.png,9,9,0.99940014,olea,olea,Correct
88,olea/Ole.O.euroX400wF(4265)(0)E-191.png,9,9,0.99963176,olea,olea,Correct
89,olea/Ole.O.euroX400wF(4265)(0)E-198.png,9,9,0.99958366,olea,olea,Correct
90,olea/Ole.O.euroX400wF(4265)(0)E-20.png,9,9,0.9984011,olea,olea,Correct
91,olea/Ole.O.euroX400wF(4265)(0)E-210.png,9,9,0.99701154,olea,olea,Correct
92,olea/Ole.O.euroX400wF(4265)(0)E-29.png,9,9,0.99918693,olea,olea,Correct
93,olea/Ole.O.euroX400wF(4265)(0)E-35.png,9,9,0.999808,olea,olea,Correct
94,olea/Ole.O.euroX400wF(4265)(0)E-48.png,9,9,0.999635,olea,olea,Correct
95,olea/Ole.O.euroX400wF(4265)(0)E-61.png,9,9,0.9985958,olea,olea,Correct
96,olea/Ole.O.euroX400wF(4265)(0)E-70.png,9,9,0.96236044,olea,olea,Correct
97,olea/Ole.O.euroX400wF(4265)(0)E-73.png,9,9,0.9970592,olea,olea,Correct
98,olea/Ole.O.euroX400wF(4265)(0)E-83.png,9,9,0.99503714,olea,olea,Correct
99,olea/Ole.O.euroX400wF(4265)(0)E-91.png,9,9,0.99906415,olea,olea,Correct
100,olea/Ole.O.euroX400wF(4265)(0)E-96.png,9,9,0.9999014,olea,olea,Correct
101,olea/Ole.O.euroX400wF(4266)(0)F-105.png,9,9,0.99984145,olea,olea,Correct
103,olea/Ole.O.euroX400wF(4266)(0)F-133.png,9,9,0.9998324,olea,olea,Correct
104,olea/Ole.O.euroX400wF(4266)(0)F-147.png,9,9,0.9998472,olea,olea,Correct
105,olea/Ole.O.euroX400wF(4266)(0)F-16.png,9,9,0.99960214,olea,olea,Correct
106,olea/Ole.O.euroX400wF(4266)(0)F-3.png,9,9,0.9997619,olea,olea,Correct
107,olea/Ole.O.euroX400wF(4266)(0)F-30.png,9,9,0.9962871,olea,olea,Correct
108,olea/Ole.O.euroX400wF(4266)(0)F-42.png,9,9,0.9998975,olea,olea,Correct
109,olea/Ole.O.euroX400wF(4266)(0)F-61.png,9,9,0.97475976,olea,olea,Correct
110,olea/Ole.O.euroX400wF(4266)(0)F-67.png,9,9,0.99984396,olea,olea,Correct
111,olea/Ole.O.euroX400wF(4266)(0)F-73.png,9,9,0.99970156,olea,olea,Correct
112,olea/Ole.O.euroX400wF(4266)(0)F-81.png,9,9,0.9997706,olea,olea,Correct
113,olea/Ole.O.euroX400wF(4266)(0)F-82.png,9,9,0.9995915,olea,olea,Correct
114,olea/Ole.O.euroX400wF(4267)(0)G-21.png,9,9,0.99996614,olea,olea,Correct
115,olea/Ole.O.euroX400wF(4267)(0)G-29.png,9,9,0.9996493,olea,olea,Correct
116,olea/Ole.O.euroX400wF(4267)(0)G-33.png,9,9,0.9998592,olea,olea,Correct
117,olea/Ole.O.euroX400wF(4267)(0)G-42.png,9,9,0.999918,olea,olea,Correct
118,olea/Ole.O.euroX400wF(4267)(0)G-6.png,9,9,0.9997193,olea,olea,Correct
119,origanum/Lam.O.micX400wF(884)(0)A-15.png,10,10,0.99948573,origanum,origanum,Correct
120,origanum/Lam.O.micX400wF(884)(0)A-7.png,10,10,0.99819905,origanum,origanum,Correct
122,origanum/Lam.O.micX400wF(885)(0)B-13.png,10,10,0.9997292,origanum,origanum,Correct
123,origanum/Lam.O.micX400wF(886)(0)C-13.png,10,10,0.9990214,origanum,origanum,Correct
124,origanum/Lam.O.micX400wF(886)(0)C-30.png,10,10,0.999501,origanum,origanum,Correct
125,origanum/Lam.O.micX400wF(886)(0)C-35.png,10,10,0.9996338,origanum,origanum,Correct
126,origanum/Lam.O.micX400wF(886)(0)C-41.png,10,10,0.9997099,origanum,origanum,Correct
127,origanum/Lam.O.micX400wF(886)(0)C-45.png,10,10,0.9994894,origanum,origanum,Correct
128,origanum/Lam.O.micX400wF(886)(0)C-48.png,10,10,0.9998357,origanum,origanum,Correct
129,origanum/Lam.O.micX400wF(886)(0)C-55.png,10,10,0.99682117,origanum,origanum,Correct
130,origanum/Lam.O.micX400wF(887)(0)D-9.png,10,10,0.99993134,origanum,origanum,Correct
131,origanum/Lam.O.micX400wF(888)(0)E-6.png,10,10,0.4864193,origanum,origanum,Correct
132,oxalis/Oxa.O.pes.cX400wF(1734)(0)B-4.png,11,11,0.9999409,oxalis,oxalis,Correct
133,oxalis/Oxa.O.pes.cX400wF(1736)(0)D-1.png,11,11,0.99988914,oxalis,oxalis,Correct
134,oxalis/Oxa.O.pes.cX400wF(1741)(0)I-6.png,11,11,0.99996006,oxalis,oxalis,Correct
135,pistacia/Ana.P.tereX400wF(3226)(0)E-9.png,13,13,0.97053605,pistacia,pistacia,Correct
136,pistacia/Ana.P.tereX400wF(3227)(0)F-2.png,13,13,0.9993352,pistacia,pistacia,Correct
137,pistacia/Ana.P.tereX400wF(3227)(0)F-4.png,13,13,0.9998135,pistacia,pistacia,Correct
138,salvia/Lam.S.triX400wF(2189)(0)B-16.png,14,14,0.9991303,salvia,salvia,Correct
139,salvia/Lam.S.triX400wF(2189)(0)B-21.png,14,14,0.8587011,salvia,salvia,Correct
140,salvia/Lam.S.triX400wF(2189)(0)B-24.png,14,14,0.99985075,salvia,salvia,Correct
141,salvia/Lam.S.triX400wF(2189)(0)B-57.png,14,14,0.999851,salvia,salvia,Correct
142,salvia/Lam.S.triX400wF(2191)(0)D-13.png,14,14,0.99992836,salvia,salvia,Correct
143,salvia/Lam.S.triX400wF(2191)(0)D-42.png,14,14,0.99989724,salvia,salvia,Correct
144,salvia/Lam.S.triX400wF(2191)(0)D-5.png,14,14,0.99987113,salvia,salvia,Correct
145,salvia/Lam.S.triX400wF(2193)(0)F-12.png,14,14,0.9999187,salvia,salvia,Correct
146,salvia/Lam.S.triX400wF(2193)(0)F-14.png,14,14,0.9998493,salvia,salvia,Correct
147,salvia/Lam.S.triX400wF(2193)(0)F-16.png,14,14,0.99884355,salvia,salvia,Correct
148,salvia/Lam.S.triX400wF(2193)(0)F-7.png,14,14,0.99992275,salvia,salvia,Correct
149,salvia/Lam.S.triX400wF(2193)(0)F-9.png,14,14,0.99996066,salvia,salvia,Correct
150,satureja/Lam.S.thyX400wF(942)(935)B-9.png,15,15,0.97087425,satureja,satureja,Correct
151,satureja/Lam.S.thyX400wF(943)(990)C-10.png,15,15,0.9999186,satureja,satureja,Correct
152,satureja/Lam.S.thyX400wF(944)(940)E-5.png,15,15,0.9993813,satureja,satureja,Correct
153,satureja/Lam.S.thyX400wF(947)(0)H-1.png,15,15,0.99953043,satureja,satureja,Correct
154,sinapis/Bra.S.albX400wF(2150)(0)A-12.png,16,16,0.99994576,sinapis,sinapis,Correct
155,sinapis/Bra.S.albX400wF(2150)(0)A-13.png,16,16,0.9999403,sinapis,sinapis,Correct
156,sinapis/Bra.S.albX400wF(2150)(0)A-15.png,16,16,0.9999261,sinapis,sinapis,Correct
157,sinapis/Bra.S.albX400wF(2151)(0)B-13.png,16,16,0.99998426,sinapis,sinapis,Correct
158,sinapis/Bra.S.albX400wF(2151)(0)B-15.png,16,16,0.9998988,sinapis,sinapis,Correct
159,sinapis/Bra.S.albX400wF(2152)(0)C-10.png,16,16,0.9999312,sinapis,sinapis,Correct
160,sinapis/Bra.S.albX400wF(2152)(0)C-20.png,16,16,0.8774323,sinapis,sinapis,Correct
161,sinapis/Bra.S.albX400wF(2152)(0)C-21.png,16,16,0.99994683,sinapis,sinapis,Correct
162,sinapis/Bra.S.albX400wF(2152)(0)C-22.png,16,16,0.9995685,sinapis,sinapis,Correct
163,sinapis/Bra.S.albX400wF(2152)(0)C-26.png,16,16,0.9999782,sinapis,sinapis,Correct
164,sinapis/Bra.S.albX400wF(2152)(0)C-29.png,16,16,0.95247453,sinapis,sinapis,Correct
165,sinapis/Bra.S.albX400wF(2153)(0)D-16.png,16,16,0.9999664,sinapis,sinapis,Correct
166,sinapis/Bra.S.albX400wF(2153)(0)D-21.png,16,16,0.9998963,sinapis,sinapis,Correct
167,sinapis/Bra.S.albX400wF(2153)(0)D-4.png,16,16,0.99994016,sinapis,sinapis,Correct
168,sinapis/Bra.S.albX400wF(2155)(0)F-17.png,16,16,0.9994388,sinapis,sinapis,Correct
169,sinapis/Bra.S.albX400wF(2155)(0)F-3.png,16,16,0.9998355,sinapis,sinapis,Correct
170,sinapis/IMG_3704-15.png,16,16,0.9995765,sinapis,sinapis,Correct
171,sinapis/IMG_3704-19.png,16,16,0.99983597,sinapis,sinapis,Correct
172,sinapis/IMG_3708-10.png,16,16,0.74591374,sinapis,sinapis,Correct
173,thymbra/Lam.T.capX400wF(1031)(0)C-5.png,17,17,0.9999807,thymbra,thymbra,Correct
174,thymbra/Lam.T.capX400wF(1031)(0)C-9.png,17,17,0.99952424,thymbra,thymbra,Correct
175,thymbra/Lam.T.capX400wF(1032)(0)D-7.png,17,17,0.99997926,thymbra,thymbra,Correct
176,thymbra/x40 f (1)-3.png,17,17,0.99996877,thymbra,thymbra,Correct
177,thymbra/x40 f (3)-9.png,17,17,0.99954754,thymbra,thymbra,Correct
178,thymbra/x40 f (4)-1.png,17,17,0.99968755,thymbra,thymbra,Correct
179,thymbra/x40 f (6)-6.png,17,17,0.99998784,thymbra,thymbra,Correct
180,urginea/Asp.U.marX400wF(5318)(0)B-10.png,18,18,0.9997806,urginea,urginea,Correct
181,urginea/Asp.U.marX400wF(5318)(0)B-5.png,18,18,0.99989116,urginea,urginea,Correct
182,urginea/Asp.U.marX400wF(5318)(0)B-7.png,18,18,0.9997733,urginea,urginea,Correct
183,urginea/Asp.U.marX400wF(5319)(0)C-4.png,18,18,0.99984324,urginea,urginea,Correct
184,urginea/Asp.U.marX400wF(5320)(0)D-4.png,18,18,0.9996432,urginea,urginea,Correct
185,urginea/Asp.U.marX400wF(5320)(0)D-6.png,18,18,0.9997503,urginea,urginea,Correct
186,urginea/Asp.U.marX400wF(5321)(0)E-13.png,18,18,0.99981195,urginea,urginea,Correct
187,urginea/Asp.U.marX400wF(5321)(0)E-4.png,18,18,0.99980813,urginea,urginea,Correct
188,urginea/Asp.U.marX400wF(5322)(0)F-6.png,18,18,0.9998995,urginea,urginea,Correct
189,urginea/Asp.U.marX400wF(5323)(0)G-9.png,18,18,0.9999231,urginea,urginea,Correct
190,urginea/Asp.U.marX400wF(5324)(0)H-5.png,18,18,0.99976796,urginea,urginea,Correct
191,vitis/Vit.V.viniX400wF(4978)(0)A-11.png,19,19,0.99966073,vitis,vitis,Correct
192,vitis/Vit.V.viniX400wF(4978)(0)A-15.png,19,19,0.9999424,vitis,vitis,Correct
193,vitis/Vit.V.viniX400wF(4978)(0)A-22.png,19,19,0.9998541,vitis,vitis,Correct
194,vitis/Vit.V.viniX400wF(4979)(0)B-1.png,19,19,0.9997141,vitis,vitis,Correct
195,vitis/Vit.V.viniX400wF(4979)(0)B-19.png,19,19,0.9999758,vitis,vitis,Correct
196,vitis/Vit.V.viniX400wF(4979)(0)B-2.png,19,19,0.9568998,vitis,vitis,Correct
197,vitis/Vit.V.viniX400wF(4979)(0)B-21.png,19,19,0.9995473,vitis,vitis,Correct
198,vitis/Vit.V.viniX400wF(4979)(0)B-6.png,19,19,0.99997866,vitis,vitis,Correct
199,vitis/Vit.V.viniX400wF(4980)(0)C-18.png,19,19,0.99996185,vitis,vitis,Correct
200,vitis/Vit.V.viniX400wF(4980)(0)C-19.png,19,19,0.9999869,vitis,vitis,Correct
201,vitis/Vit.V.viniX400wF(4980)(0)C-24.png,19,19,0.9997925,vitis,vitis,Correct
202,vitis/Vit.V.viniX400wF(4980)(0)C-3.png,19,19,0.99959904,vitis,vitis,Correct
203,vitis/Vit.V.viniX400wF(4981)(0)D-13.png,19,19,0.9999882,vitis,vitis,Correct
204,vitis/Vit.V.viniX400wF(4981)(0)D-14.png,19,19,0.99997616,vitis,vitis,Correct
205,vitis/Vit.V.viniX400wF(4981)(0)D-7.png,19,19,0.9999745,vitis,vitis,Correct
206,vitis/Vit.V.viniX400wF(4982)(0)E-1.png,19,19,0.9998852,vitis,vitis,Correct
207,vitis/Vit.V.viniX400wF(4982)(0)E-15.png,19,19,0.99992955,vitis,vitis,Correct
208,vitis/Vit.V.viniX400wF(4982)(0)E-16.png,19,19,0.9999713,vitis,vitis,Correct
209,vitis/Vit.V.viniX400wF(4983)(0)F-7.png,19,19,0.999982,vitis,vitis,Correct
210,vitis/Vit.V.viniX400wF(4984)(0)G-1.png,19,19,0.9997687,vitis,vitis,Correct
211,vitis/Vit.V.viniX400wF(4984)(0)G-32.png,19,19,0.9877378,vitis,vitis,Correct
212,vitis/Vit.V.viniX400wF(4984)(0)G-41.png,19,19,0.9999392,vitis,vitis,Correct
213,vitis/Vit.V.viniX400wF(4984)(0)G-44.png,19,19,0.99662066,vitis,vitis,Correct
214,vitis/Vit.V.viniX400wF(4985)(0)H-19.png,19,19,0.99999213,vitis,vitis,Correct
215,vitis/Vit.V.viniX400wF(4985)(0)H-29.png,19,19,0.9999888,vitis,vitis,Correct
